Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
K10CC3C,Coal Combustion in Stoves,Strontium,0.0004,0.0002,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-24-6,Sr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.32",https://doi.org/10.1016/j.atmosres.2013.04.043,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Thorium,0.0081,0.0066,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-29-1,Th,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.33",https://doi.org/10.1016/j.atmosres.2013.04.044,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Titanium,0.0018,0.0013,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-32-6,Ti,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.34",https://doi.org/10.1016/j.atmosres.2013.04.045,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Vanadium,0.0137,0.0099,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-62-2,V,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.35",https://doi.org/10.1016/j.atmosres.2013.04.046,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Tungsten,0.0414,0.0297,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-33-7,W,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.36",https://doi.org/10.1016/j.atmosres.2013.04.047,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Yttrium,0.0019,0.0014,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-65-5,Y,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.37",https://doi.org/10.1016/j.atmosres.2013.04.048,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Zinc,0.1465,0.0110,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-66-6,Zn,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.38",https://doi.org/10.1016/j.atmosres.2013.04.049,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Zirconium,0.0249,0.0036,Inductively Coupled Plasma Atomic Emission Spectroscopy (ICP-AES),standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,7440-67-7,Zr,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.39",https://doi.org/10.1016/j.atmosres.2013.04.050,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Flouride,0.0497,0.0099,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,16984-48-8,F-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.40",https://doi.org/10.1016/j.atmosres.2013.04.051,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Chloride,0.3686,0.1977,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Nitrite,0.0323,0.0023,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Bromide,0.0519,0.0229,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Nitrate,0.2888,0.0557,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Phosphate,0.0278,0.0199,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Sulfate,5.9304,0.4373,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Sodium ion,0.8278,0.4660,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Ammonium,0.517,0.2065,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Soluble Potassium,5.261,0.6441,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Soluble Calcium,1.0034,0.6618,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,Soluble Magnesium,0.2463,0.1769,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,OC1,7.324,0.3662,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,OC2,17.7417,0.8871,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,OC3,7.91,0.3955,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,OC4,8.8308,0.4415,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,OP,9.9172,0.4959,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,EC1,7.0853,0.3543,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,EC2,0.5314,0.0266,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
K10CC3C,Coal Combustion in Stoves,EC3,0.1972,0.0099,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,3,"Patil et al.,2013",India,Samples Collected from Kanpur,3-10-2007,composite of 3 samples taken from the exhaust line of a boiler in bengaluru,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,samples were collected from the dpmestic/tandoor stoves and samples at 1:10 dilution ratio for 60 minute duration
